mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_penalty,param_solver,param_l1_ratio,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
1324.1919298966725,71.63094904249017,0.0017340977986653645,3.9132294085172824e-05,500,elasticnet,saga,0.3333333333333333,"{'C': 500, 'l1_ratio': 0.3333333333333333, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9485561127442503,0.9552961521833118,0.9582360570687419,0.9540294406654347,0.004052057015348799,51
5.702606360117595,2.5441982265668197,0.0018471082051595051,1.0194233740130496e-05,750,l2,sag,,"{'C': 750, 'penalty': 'l2', 'solver': 'sag'}",0.9479508905412416,0.9550367488110679,0.958149589277994,0.9537124095434345,0.004267612123315611,52
8.95570476849874,0.33463613110411056,0.0017851988474527996,4.4278865608835036e-05,2000,l2,saga,,"{'C': 2000, 'penalty': 'l2', 'solver': 'saga'}",0.9481238111706727,0.9546044098573282,0.9579766536964981,0.953568291574833,0.004088584292977137,53
1904.107190211614,88.78469025147726,0.0017584959665934246,9.643284084065168e-05,1000,elasticnet,saga,0.3333333333333333,"{'C': 1000, 'l1_ratio': 0.3333333333333333, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9479508905412416,0.9547773454388241,0.9576307825335063,0.9534530061711907,0.00406123816237729,54
5.323179721832275,0.2862784132275578,0.0017644564310709636,1.0349185137227967e-05,2000,l2,sag,,"{'C': 2000, 'penalty': 'l2', 'solver': 'sag'}",0.9479508905412416,0.9539991353220926,0.9576307825335063,0.9531936027989468,0.00399263816123807,55
1527.257759809494,61.42798404307263,0.0017478466033935547,9.47911014081261e-05,500,elasticnet,saga,0.6666666666666666,"{'C': 500, 'l1_ratio': 0.6666666666666666, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9477779699118105,0.9541720709035885,0.9575443147427584,0.9531647851860524,0.004050213264081245,56
10.640484809875488,0.3643784500184701,0.0017844041188557942,4.842121623644246e-05,3000,elasticnet,saga,0.0,"{'C': 3000, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.947864430226526,0.9538261997405967,0.9578037181150022,0.9531647826940417,0.004084561609655528,57
0.5171977678934733,0.06915420645526373,0.0021591981252034507,0.00042945331822296555,750,l2,liblinear,,"{'C': 750, 'penalty': 'l2', 'solver': 'liblinear'}",0.947864430226526,0.9537397319498487,0.9576307825335063,0.9530783149032938,0.004014433436830998,58
0.8346271514892578,0.03865154573014625,0.0022161006927490234,0.0004045946193862021,750,l2,newton-cg,,"{'C': 750, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9479508905412416,0.9535667963683528,0.9576307825335063,0.9530494898143669,0.003968692630961756,59
2.929041783014933,0.2379628144131271,0.002748568852742513,3.8507532461505445e-05,750,l2,lbfgs,,"{'C': 750, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9479508905412416,0.9535667963683528,0.9576307825335063,0.9530494898143669,0.003968692630961756,59
3101.6106752554574,66.90961393287202,0.001901865005493164,0.00011549110160030027,3000,elasticnet,saga,0.3333333333333333,"{'C': 3000, 'l1_ratio': 0.3333333333333333, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9476050492823794,0.9534803285776049,0.9577172503242543,0.9529342093947463,0.004146310576825158,61
12.557695945103964,0.2213608638648311,0.0018312136332194011,4.073276741862897e-05,5000,l2,saga,,"{'C': 5000, 'penalty': 'l2', 'solver': 'saga'}",0.9476050492823794,0.9535667963683528,0.9575443147427584,0.9529053867978302,0.004084551908345607,62
2149.2078568935394,73.20608093241002,0.0018614133199055989,0.00010905095416777782,1000,elasticnet,saga,0.6666666666666666,"{'C': 1000, 'l1_ratio': 0.6666666666666666, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9476050492823794,0.9531344574146131,0.9578901859057501,0.9528765642009143,0.004202847488913863,63
13.445114771525065,0.05212144605063593,0.0020863215128580728,0.00033504641693466944,,,saga,,"{'penalty': None, 'solver': 'saga'}",0.9472592080235172,0.9531344574146131,0.9578901859057501,0.9527612837812934,0.004348092808238689,64
2785.62552412351,59.58651897174361,0.0018350283304850261,6.527513866110689e-05,3000,elasticnet,saga,0.6666666666666666,"{'C': 3000, 'l1_ratio': 0.6666666666666666, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9471727477088017,0.953307392996109,0.9575443147427584,0.9526748184825564,0.004257735201674056,65
2788.191983381907,59.61396891306909,0.0019832452138264975,0.00025056581511275665,5000,l1,saga,,"{'C': 5000, 'penalty': 'l1', 'solver': 'saga'}",0.9472592080235172,0.953047989623865,0.9577172503242543,0.9526748159905455,0.0042776244272925866,66
2520.9275171756744,51.65459524284008,0.0018442471822102864,0.00010921554672125582,3000,elasticnet,saga,1.0,"{'C': 3000, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9469998270793706,0.9528750540423692,0.9572849113705145,0.952386597497418,0.004213049731980633,67
8.405624389648438,0.7012292510565871,0.001775185267130534,3.0949347897622126e-05,5000,l2,sag,,"{'C': 5000, 'penalty': 'l2', 'solver': 'sag'}",0.9476050492823794,0.9523562472978815,0.9571984435797666,0.9523865800533425,0.0039165455521692795,68
1867.3907364209492,49.59229934725139,0.0017939408620198567,3.981201612293774e-05,1000,elasticnet,saga,1.0,"{'C': 1000, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9467404461352239,0.9528750540423692,0.9574578469520104,0.9523577823765345,0.004390622396966866,69
1680.7038867473602,50.75907044343243,0.001866738001505534,0.00011240626217542893,750,l1,saga,,"{'C': 750, 'penalty': 'l1', 'solver': 'saga'}",0.9466539858205084,0.9529615218331171,0.9572849113705145,0.9523001396747134,0.0043651814992456146,70
2293.4424249331155,56.83392681888032,0.0018810431162516277,0.0001119749185386513,2000,l1,saga,,"{'C': 2000, 'penalty': 'l1', 'solver': 'saga'}",0.9465675255057928,0.9527021184608733,0.9572849113705145,0.9521848517790602,0.004390616020440229,71
1438.4985072612762,49.88481728656808,0.0018619696299235027,6.01465177661835e-05,500,elasticnet,saga,1.0,"{'C': 500, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.946913366764655,0.9526156506701253,0.9570255079982707,0.9521848418110169,0.004139488477816423,72
94.09925762812297,7.82470134952222,0.0017631053924560547,4.696462747908947e-05,5,elasticnet,saga,1.0,"{'C': 5, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9460487636174996,0.9520103761348897,0.9575443147427584,0.9518678181650492,0.004694121572025553,73
93.34818808237712,7.421838702624403,0.0017654895782470703,6.807786367220972e-05,5,l1,saga,,"{'C': 5, 'penalty': 'l1', 'solver': 'saga'}",0.9460487636174996,0.9520103761348897,0.9575443147427584,0.9518678181650492,0.004694121572025553,73
685.4580008188883,27.041481468177597,0.0017751057942708333,6.625386874092844e-06,100,elasticnet,saga,1.0,"{'C': 100, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9468269064499395,0.9518374405533938,0.9561608300907912,0.9516083923647082,0.003813998771007302,75
685.9918388525645,21.389114820685087,0.0018412272135416667,8.54373531722234e-05,100,l1,saga,,"{'C': 100, 'penalty': 'l1', 'solver': 'saga'}",0.9468269064499395,0.9518374405533938,0.9561608300907912,0.9516083923647082,0.003813998771007302,75
1048.2917462189992,40.998362165703185,0.0018592675526936848,8.31071067259571e-05,250,l1,saga,,"{'C': 250, 'penalty': 'l1', 'solver': 'saga'}",0.9470862873940861,0.9517509727626459,0.9559014267185474,0.9515795622917599,0.003600806066198987,77
3.809523661931356,0.9055594283602924,0.0018146832784016926,3.53896133325126e-05,5,l1,liblinear,,"{'C': 5, 'penalty': 'l1', 'solver': 'liblinear'}",0.9460487636174996,0.9514051015996541,0.9571984435797666,0.9515507695989734,0.004553003052181706,78
3.473753293355306,0.27413216665859536,0.002608776092529297,0.00041538597396095355,2000,l2,lbfgs,,"{'C': 2000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9464810651910773,0.9512321660181582,0.9566796368352789,0.9514642893481714,0.0041667834777543876,79
0.9111098448435465,0.043785811690831504,0.0021057923634847007,0.0003678037775983668,2000,l2,newton-cg,,"{'C': 2000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9464810651910773,0.9512321660181582,0.9566796368352789,0.9514642893481714,0.0041667834777543876,79
12.826560974121094,0.14774521438979618,0.0020704269409179688,0.0002195513660677767,,,sag,,"{'penalty': None, 'solver': 'sag'}",0.9460487636174996,0.9517509727626459,0.9564202334630351,0.9514066566143935,0.004241128929634462,81
0.5715209643046061,0.07971920640503306,0.0019260247548421223,3.1126385317515904e-05,2000,l2,liblinear,,"{'C': 2000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9465675255057928,0.9511456982274102,0.9563337656722871,0.9513489964684968,0.003989641535989025,82
495.3022226492564,20.516298350313246,0.0019120375315348308,2.4508326976085686e-05,50,l1,saga,,"{'C': 50, 'penalty': 'l1', 'solver': 'saga'}",0.9453570810997752,0.9513186338089061,0.9557284911370515,0.9508014020152443,0.004249877103055232,83
420.89700476328534,16.962334059508734,0.0018755594889322917,6.063190671626291e-05,35,l1,saga,,"{'C': 35, 'penalty': 'l1', 'solver': 'saga'}",0.9443195573231886,0.9520103761348897,0.9559878945092953,0.9507726093224579,0.004843316576041559,84
0.1764991283416748,0.01222608725011679,0.0019857088724772134,3.687626327967194e-05,1,l2,liblinear,,"{'C': 1, 'penalty': 'l2', 'solver': 'liblinear'}",0.9470862873940861,0.9494163424124513,0.9555555555555556,0.9506860617873644,0.0035722323800850826,85
249.51257435480753,4.865839593269885,0.0022422472635904946,0.00041050650039605656,12,l1,saga,,"{'C': 12, 'penalty': 'l1', 'solver': 'saga'}",0.9439737160643265,0.9520968439256376,0.9554690877648077,0.9505132159182573,0.0048247142148439386,86
4.987644195556641,0.044610353611164257,0.0017708937327067058,5.4532166120261006e-05,1,elasticnet,saga,0.0,"{'C': 1, 'l1_ratio': 0.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9472592080235172,0.9490704712494595,0.9552096843925638,0.9505131212218468,0.0034022980303332405,87
4.9503592650095625,0.04864125029095135,0.001743634541829427,2.953397952331636e-05,1,l2,saga,,"{'C': 1, 'penalty': 'l2', 'solver': 'saga'}",0.9472592080235172,0.9490704712494595,0.9552096843925638,0.9505131212218468,0.0034022980303332405,87
0.6190884113311768,0.05290391219199323,0.002218166987101237,0.00037585085682969953,5000,l2,liblinear,,"{'C': 5000, 'penalty': 'l2', 'solver': 'liblinear'}",0.9453570810997752,0.9506268914829226,0.9554690877648077,0.9504843534491685,0.004129439632421079,89
1.3501413663228352,0.3129405060117463,0.0018528302510579426,4.068622347088428e-05,,,lbfgs,,"{'penalty': None, 'solver': 'lbfgs'}",0.9430226526024554,0.953047989623865,0.9551232166018159,0.9503979529427121,0.005283492095464041,90
357.96965312957764,14.238279542173498,0.0018413066864013672,0.00010099440278325165,24,l1,saga,,"{'C': 24, 'penalty': 'l1', 'solver': 'saga'}",0.9436278748054643,0.9520968439256376,0.9554690877648077,0.9503979354986365,0.004981184495655086,91
302.5056942303975,14.635524392394965,0.001909017562866211,0.00015433338796366712,15,elasticnet,saga,1.0,"{'C': 15, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9444060176379042,0.951491569390402,0.9552961521833118,0.9503979130705393,0.004512635646253116,92
3.911346991856893,0.22680912344958634,0.002117315928141276,0.0003072509354854694,5000,l2,lbfgs,,"{'C': 5000, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9450112398409131,0.9504539559014267,0.9557284911370515,0.9503978956264638,0.004375479090108641,93
1.019488016764323,0.07343228880738316,0.0019521713256835938,0.00016593156628327884,5000,l2,newton-cg,,"{'C': 5000, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9450112398409131,0.9504539559014267,0.9557284911370515,0.9503978956264638,0.004375479090108641,93
1.570518970489502,0.007664032233564304,0.0019996960957845054,0.00019317127170554192,1,l2,sag,,"{'C': 1, 'penalty': 'l2', 'solver': 'sag'}",0.9470862873940861,0.9489840034587116,0.9550367488110679,0.9503690132212886,0.0033902947971677787,95
1.7076016267140706,1.1354178789172171,0.0018322467803955078,8.593063363467468e-05,12,l1,liblinear,,"{'C': 12, 'penalty': 'l1', 'solver': 'liblinear'}",0.9446653985820508,0.9508862948551664,0.9552961521833118,0.950282615206843,0.004360928981385406,96
0.5765727361043295,0.05891344785049998,0.002617994944254557,0.00046196265639350574,1,l2,lbfgs,,"{'C': 1, 'penalty': 'l2', 'solver': 'lbfgs'}",0.9469998270793706,0.9488975356679636,0.95495028102032,0.9502825479225514,0.003390292384225698,97
0.37142491340637207,0.008067178682368567,0.0019095738728841145,7.086029422680165e-05,1,l2,newton-cg,,"{'C': 1, 'penalty': 'l2', 'solver': 'newton-cg'}",0.9469998270793706,0.9488110678772157,0.95495028102032,0.9502537253256355,0.0034022908803628313,98
394.33649984995526,15.774910529392379,0.001951297124226888,8.191620438931189e-05,30,elasticnet,saga,1.0,"{'C': 30, 'l1_ratio': 1.0, 'penalty': 'elasticnet', 'solver': 'saga'}",0.9433684938613176,0.9517509727626459,0.9554690877648077,0.950196184796257,0.005060903570155286,99
0.44393118222554523,0.06707626391611303,0.0018429756164550781,5.186942172701193e-05,24,l1,liblinear,,"{'C': 24, 'penalty': 'l1', 'solver': 'liblinear'}",0.9431955732318865,0.9500216169476869,0.9544314742758323,0.9492162214851353,0.004622255182315203,100
0.36467766761779785,0.06343857533993083,0.0018524328867594402,7.94954267886042e-05,35,l1,liblinear,,"{'C': 35, 'penalty': 'l1', 'solver': 'liblinear'}",0.94293619228774,0.9494163424124513,0.9540856031128405,0.9488127126043439,0.004571696778049646,101
0.311983585357666,0.02683218318504222,0.0018916130065917969,0.00016430794158200156,50,l1,liblinear,,"{'C': 50, 'penalty': 'l1', 'solver': 'liblinear'}",0.9420715891405844,0.948378728923476,0.9540856031128405,0.9481786403923004,0.004906740907270475,102
